fluent-bit-20230225-a3786b86c	a3786b86c	3e360f42f	Sat Feb 25 05:57:43 2023 -0600	slist: fix possible NULL derefence	commit a3786b86cfd630039d0119ee9fc9ef5870df9be6Author: David Korczynski <david@adalogics.com>Date:   Thu Feb 23 08:10:18 2023 -0800    slist: fix possible NULL derefence        flb_sds_create_len can fail and return NULL. This adds a safeguard to    ensure no NULL dereference happens if that's the case.        Fixes: https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=56223        Signed-off-by: David Korczynski <david@adalogics.com>	56223	src/flb_slist.c	154
fluent-bit-20221206-fa7fd13c1	fa7fd13c1	0a0491d0e	Tue Dec 6 16:46:40 2022 -0600	tests: internal: fuzzers: fix offset	commit fa7fd13c1ffbae70dd089945a90d4045bc80f1d8Author: David Korczynski <david@adalogics.com>Date:   Mon Nov 28 02:21:45 2022 -0800    tests: internal: fuzzers: fix offset        Fixes: https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=53103        Signed-off-by: David Korczynski <david@adalogics.com>	53103	tests/internal/fuzzers/ctrace_fuzzer.c	3
fluent-bit-20221202-5949473d5	5949473d5	1837c5a02	Fri Dec 2 22:24:27 2022 -0600	parser: fix overflow	commit 5949473d5ce9e3d56ae2e248cc3a82a13474aabdAuthor: David Korczynski <david@adalogics.com>Date:   Mon Nov 28 02:55:11 2022 -0800    parser: fix overflow        Fixes: https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=52414        Signed-off-by: David Korczynski <david@adalogics.com>	52414	src/flb_parser.c	973;982
fluent-bit-20221011-a7eca37d3	a7eca37d3	b40a404f8	Tue Oct 11 11:04:02 2022 -0600	strptime: fix integer boundary	commit a7eca37d3aaa617a0cd34cb0dd0f7f3f25b0594cAuthor: David Korczynski <david@adalogics.com>Date:   Fri Oct 7 14:59:09 2022 +0100    strptime: fix integer boundary        The current boundary is wrong, this fixes it.        Fixes: https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=51024        Signed-off-by: David Korczynski <david@adalogics.com>	51024	src/flb_strptime.c	721
fluent-bit-20220910-e2c524ba7	e2c524ba7	60c668c82	Sat Sep 10 06:53:08 2022 +0900	parser: fix double-free	commit e2c524ba7bf0487ba3df569cce8855cb753f084aAuthor: David Korczynski <david@adalogics.com>Date:   Fri Sep 9 14:40:14 2022 +0100    parser: fix double-free        It's not necessary to free tmp here as tmp is freed at fconf_error        Fixes: https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=51132        Signed-off-by: David Korczynski <david@adalogics.com>	51132	src/flb_parser.c	753
fluent-bit-20220909-60c668c82	60c668c82	2ed2f3334	Fri Sep 9 14:00:19 2022 -0600	pack: fix read stack-buffer-overflow READ in msgpack_sbuffer_write (#5731)	commit 60c668c824a46a88e332c73737423043e2ded3faAuthor: Alex <93376818+sashashura@users.noreply.github.com>Date:   Fri Sep 9 22:00:19 2022 +0200    pack: fix read stack-buffer-overflow READ in msgpack_sbuffer_write (#5731)        * pack: Fix read Stack-buffer-overflow READ in msgpack_sbuffer_write        This PR fixes Stack-buffer-overflow in msgpack_sbuffer_write revealed by fuzzing:    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=45208        The root cause is that snprintf call in flb_pack_msgpack_to_json_format returns the number of characters that would have been written if the buffer had been sufficiently large.    It leads to reading out of the boundaries of the buffer later.        Signed-off-by: sashashura <aleksandrosansan@gmail.com>	45208	src/flb_pack.c	838;861;891;937
fluent-bit-20220902-49e3a0bc1	49e3a0bc1	29a8b88ae	Fri Sep 2 20:56:53 2022 -0600	strptime: fix signed overflow	commit 49e3a0bc16f33b91f5921887e211c59f867a7e74Author: David Korczynski <david@adalogics.com>Date:   Fri Sep 2 17:07:05 2022 +0100    strptime: fix signed overflow        Return 0 if signed integer overflows occur        Fixes: https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=47092        Signed-off-by: David Korczynski <david@adalogics.com>	47092	src/flb_strptime.c	706
fluent-bit-20220902-98abed26d	98abed26d	d07c7c6db	Fri Sep 2 20:52:06 2022 -0600	tests: internal: fuzzers: fix index error	commit 98abed26d3ed76079a66a7c2735a19b0ac347b8eAuthor: David Korczynski <david@adalogics.com>Date:   Fri Sep 2 12:02:23 2022 +0100    tests: internal: fuzzers: fix index error        Fixes: https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=45911        Signed-off-by: David Korczynski <david@adalogics.com>	45911	tests/internal/fuzzers/multiline_fuzzer.c	101
fluent-bit-20220901-b71a561cd	b71a561cd	0c5d8da6b	Thu Sep 1 17:18:28 2022 -0600	pack: fix oss-fuzz crashon tokens state (#5975)	commit b71a561cd2bf3cdc40335c0f4c701a5be070c8d3Author: Alex <93376818+sashashura@users.noreply.github.com>Date:   Fri Sep 2 01:18:28 2022 +0200    pack: fix oss-fuzz crashon tokens state (#5975)        https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=45978        Signed-off-by: sashashura <93376818+sashashura@users.noreply.github.com>	45978	src/flb_pack.c	322;405
fluent-bit-20220819-74a21b176	74a21b176	676a26b24	Fri Aug 19 18:23:05 2022 -0600	pack: fix heap-double-free in flb_pack_state_reset (#5883)	commit 74a21b176cd941c39b10086ee9e0343a904f3178Author: Aleks L <93376818+sashashura@users.noreply.github.com>Date:   Sat Aug 20 01:23:05 2022 +0100    pack: fix heap-double-free in flb_pack_state_reset (#5883)        https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=45978        Signed-off-by: Aleks L <93376818+sashashura@users.noreply.github.com>	45978	src/flb_pack.c	333
