poppler-20230616-e885124a	e885124a	cd999897	Fri Jun 16 11:01:41 2023 +0200	utf8ToUtf16(): fix out-of-bounds write	commit e885124ab3b071b7fbb2f001e4a9a88b7e758605Author: Even Rouault <even.rouault@spatialys.com>Date:   Thu Jun 15 20:25:24 2023 +0200    utf8ToUtf16(): fix out-of-bounds write        Fixes a regression introduced by recent    9183da4fcb8d06360ed51f7f1131a14300008735 commit which caused the    following Valgrind error:        ```    $ valgrind utils/pdftoppm /tmp/test.pdf    ==3735668== Memcheck, a memory error detector    ==3735668== Copyright (C) 2002-2017, and GNU GPL'd, by Julian Seward et al.    ==3735668== Using Valgrind-3.15.0 and LibVEX; rerun with -h for copyright info    ==3735668== Command: utils/pdftoppm /tmp/test.pdf    ==3735668==    Syntax Warning: May not be a PDF file (continuing anyway)    Syntax Error: Unterminated string    ==3735668== Invalid write of size 2    ==3735668==    at 0x4A3570C: utf8ToUtf16(char const*, unsigned short*, int, int) (poppler/UTF.cc:353)    ==3735668==    by 0x4A3584C: utf8ToUtf16(char const*, int*) (poppler/UTF.cc:368)    ==3735668==    by 0x4A358D4: utf8ToUtf16WithBom(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) (poppler/UTF.cc:379)    ==3735668==    by 0x49F2C97: Lexer::getObj(int) (poppler/Lexer.cc:424)    ==3735668==    by 0x4A035C2: Parser::Parser(XRef*, Stream*, bool) (poppler/Parser.cc:50)    ==3735668==    by 0x49F888B: Linearization::Linearization(BaseStream*) (poppler/Linearization.cc:28)    ==3735668==    by 0x4A06D8D: getLinearization (poppler/PDFDoc.cc:648)    ==3735668==    by 0x4A06D8D: PDFDoc::isLinearized(bool) (poppler/PDFDoc.cc:700)    ==3735668==    by 0x4A0518D: PDFDoc::getStartXRef(bool) (poppler/PDFDoc.cc:2003)    ==3735668==    by 0x4A04BB8: PDFDoc::setup(std::optional<GooString> const&, std::optional<GooString> const&, std::function<void ()> const&) (poppler/PDFDoc.cc:246)    ==3735668==    by 0x4A04AAB: PDFDoc::PDFDoc(std::unique_ptr<GooString, std::default_delete<GooString> >&&, std::optional<GooString> const&, std::optional<GooString> const&, void*, std::function<void ()> const&) (poppler/PDFDoc.cc:160)    ==3735668==    by 0x49F93EA: LocalPDFDocBuilder::buildPDFDoc(GooString const&, std::optional<GooString> const&, std::optional<GooString> const&, void*) (poppler/LocalPDFDocBuilder.cc:0)    ==3735668==    by 0x4A1FBB5: PDFDocFactory::createPDFDoc(GooString const&, std::optional<GooString> const&, std::optional<GooString> const&, void*) (poppler/PDFDocFactory.cc:62)    ==3735668==  Address 0x669cf54 is 0 bytes after a block of size 148 alloc'd    ==3735668==    at 0x483B7F3: malloc (in /usr/lib/x86_64-linux-gnu/valgrind/vgpreload_memcheck-amd64-linux.so)    ==3735668==    by 0x4A35815: gmalloc (goo/gmem.h:44)    ==3735668==    by 0x4A35815: gmallocn (goo/gmem.h:121)    ==3735668==    by 0x4A35815: utf8ToUtf16(char const*, int*) (poppler/UTF.cc:367)    ==3735668==    by 0x4A358D4: utf8ToUtf16WithBom(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) (poppler/UTF.cc:379)    ==3735668==    by 0x49F2C97: Lexer::getObj(int) (poppler/Lexer.cc:424)    ==3735668==    by 0x4A035C2: Parser::Parser(XRef*, Stream*, bool) (poppler/Parser.cc:50)    ==3735668==    by 0x49F888B: Linearization::Linearization(BaseStream*) (poppler/Linearization.cc:28)    ==3735668==    by 0x4A06D8D: getLinearization (poppler/PDFDoc.cc:648)    ==3735668==    by 0x4A06D8D: PDFDoc::isLinearized(bool) (poppler/PDFDoc.cc:700)    ==3735668==    by 0x4A0518D: PDFDoc::getStartXRef(bool) (poppler/PDFDoc.cc:2003)    ==3735668==    by 0x4A04BB8: PDFDoc::setup(std::optional<GooString> const&, std::optional<GooString> const&, std::function<void ()> const&) (poppler/PDFDoc.cc:246)    ==3735668==    by 0x4A04AAB: PDFDoc::PDFDoc(std::unique_ptr<GooString, std::default_delete<GooString> >&&, std::optional<GooString> const&, std::optional<GooString> const&, void*, std::function<void ()> const&) (poppler/PDFDoc.cc:160)    ==3735668==    by 0x49F93EA: LocalPDFDocBuilder::buildPDFDoc(GooString const&, std::optional<GooString> const&, std::optional<GooString> const&, void*) (poppler/LocalPDFDocBuilder.cc:0)    ==3735668==    by 0x4A1FBB5: PDFDocFactory::createPDFDoc(GooString const&, std::optional<GooString> const&, std::optional<GooString> const&, void*) (poppler/PDFDocFactory.cc:62)    ```        Fixes https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=59840	59840	poppler/UTF.cc;poppler/UTF.h;qt5/tests/check_utf_conversion.cpp;qt6/tests/check_utf_conversion.cpp	365;69;94;92
poppler-20230326-ac5cc024	ac5cc024	d5d23b3b	Sun Mar 26 23:37:42 2023 +0200	Fix leak when calling addAnnot on malformed files	commit ac5cc0244f1131687f7699115e3c1be415c55409Author: Albert Astals Cid <aacid@kde.org>Date:   Sun Mar 26 23:37:42 2023 +0200    Fix leak when calling addAnnot on malformed files        oss-fuzz/57464	57464	poppler/Page.cc;poppler/Page.h	251;261;414;463;181;249
poppler-20220801-78e93913	78e93913	a89c3c27	Mon Aug 1 21:33:53 2022 +0200	Fix infinite recursion in broken files	commit 78e939131f868e3ea6541ee1c096d82cd548e706Author: Albert Astals Cid <aacid@kde.org>Date:   Mon Aug 1 21:33:25 2022 +0200    Fix infinite recursion in broken files        oss-fuzz/49702	49702	poppler/Annot.cc	5347
poppler-20220729-cb1f2a68	cb1f2a68	8f874169	Fri Jul 29 20:59:28 2022 +0200	JBIG2Stream: Fix crash on broken files	commit cb1f2a685461b60e05d503165d05ea6c557ff277Author: Albert Astals Cid <aacid@kde.org>Date:   Fri Jul 29 20:59:28 2022 +0200    JBIG2Stream: Fix crash on broken files        oss-fuzz/49406	49406	poppler/JBIG2Stream.cc	2751
poppler-20220513-4139f79c	4139f79c	4eeb3380	Fri May 13 01:31:59 2022 +0200	TextPage::coalesce: Fix crash on broken files	commit 4139f79cf8c4e3f529570c9a300491c36f9100e8Author: Albert Astals Cid <aacid@kde.org>Date:   Fri May 13 01:31:00 2022 +0200    TextPage::coalesce: Fix crash on broken files        oss-fuzz/47350	47350	poppler/TextOutputDev.cc	20;3637;3661
poppler-20220508-27672cc0	27672cc0	09db9f0d	Sun May 8 22:46:19 2022 +0000	JBIGStream: Fix unint memory read on broken files	commit 27672cc02a6dd07849bf83a298597e083831ec49Author: Albert Astals Cid <aacid@kde.org>Date:   Wed May 4 23:25:49 2022 +0200    JBIGStream: Fix unint memory read on broken files        oss-fuzz/47224	47224	poppler/JBIG2Stream.cc	688
poppler-20220414-6a4bbacb	6a4bbacb	7ff9c784	Thu Apr 14 01:23:55 2022 +0200	Fix crash in very badly damaged documents when adding a freetext annotation	commit 6a4bbacbfa0c914162ffb23cc759a9adafc9e295Author: Albert Astals Cid <aacid@kde.org>Date:   Thu Apr 14 01:23:55 2022 +0200    Fix crash in very badly damaged documents when adding a freetext annotation        oss-fuzz/46497	46497	poppler/Catalog.cc;poppler/Catalog.h;qt5/src/poppler-annotation.cc;qt6/src/poppler-annotation.cc	1065;227;1988;1626
poppler-20210826-f51d2519	f51d2519	c92e079e	Thu Aug 26 07:09:13 2021 +0000	SplashOutputDev::drawImage(): Fix abort() in failed gmallocn	commit f51d2519590369107c27d0f3a078819e1df889fbAuthor: Even Rouault <even.rouault@spatialys.com>Date:   Wed Aug 25 21:52:26 2021 +0200    SplashOutputDev::drawImage(): Fix abort() in failed gmallocn        Fail following crash on reproducer test case of    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=27810        Crash stack on ``pdftoppm -png clusterfuzz-testcase-minimized-gdal_fuzzer-5753490332450816.fuzz`` is:    ```    0  __GI_raise (sig=sig@entry=6) at ../sysdeps/unix/sysv/linux/raise.c:50    1  0x00007ffff7746859 in __GI_abort () at abort.c:79    2  0x00007ffff7cff44e in gmallocn (count=count@entry=1073741824, size=size@entry=3, checkoverflow=checkoverflow@entry=false) at /home/even/poppler/goo/gmem.h:116    3  0x00007ffff7e584d4 in SplashOutputDev::drawImage (this=0x5555555b6b00, state=0x5555555bb360, ref=<optimized out>, str=0x5555555dc6e0, width=19, height=<optimized out>, colorMap=0x7fffffffd2c0,       interpolate=false, maskColors=0x0, inlineImg=false) at /home/even/poppler/poppler/SplashOutputDev.cc:3286    4  0x00007ffff7d764a6 in Gfx::doImage (this=this@entry=0x5555555b9460, ref=ref@entry=0x7fffffffd820, str=<optimized out>, inlineImg=inlineImg@entry=false) at /home/even/poppler/poppler/Gfx.cc:4563    5  0x00007ffff7d773ca in Gfx::opXObject (this=0x5555555b9460, args=<optimized out>, numArgs=<optimized out>) at /home/even/poppler/poppler/Gfx.cc:4105    6  0x00007ffff7d70dc7 in Gfx::go (this=this@entry=0x5555555b9460, topLevel=topLevel@entry=true) at /home/even/poppler/poppler/Gfx.cc:681      0x00007ffff7d711f5 in Gfx::display (this=this@entry=0x5555555b9460, obj=obj@entry=0x7fffffffdc00, topLevel=topLevel@entry=true) at /home/even/poppler/poppler/Gfx.cc:642    8  0x00007ffff7dd2758 in Page::displaySlice (this=0x5555555b5ff0, out=0x5555555b6b00, hDPI=<optimized out>, vDPI=<optimized out>, rotate=<optimized out>, useMediaBox=<optimized out>,       crop=<optimized out>, sliceX=<optimized out>, sliceY=0, sliceW=230, sliceH=230, printing=false, abortCheckCbk=0x0, abortCheckCbkData=0x0,       annotDisplayDecideCbk=0x55555555a110 <<lambda(Annot*, void*)>::_FUN(Annot *, void *)>, annotDisplayDecideCbkData=0x0, copyXRef=false) at /home/even/poppler/poppler/Page.cc:576    9  0x000055555555a633 in savePageSlice (doc=<optimized out>, splashOut=0x5555555b6b00, pg=1, x=<optimized out>, y=<optimized out>, w=<optimized out>, h=<optimized out>, pg_w=<optimized out>,       pg_h=<optimized out>, ppmFile=0x0) at /home/even/poppler/utils/pdftoppm.cc:288    10 0x0000555555559232 in main (argc=<optimized out>, argv=<optimized out>) at /home/even/poppler/utils/pdftoppm.cc:684    ```	27810	poppler/SplashOutputDev.cc	3274;3307
poppler-20210710-eea6b4f9	eea6b4f9	5977890b	Sat Jul 10 23:59:35 2021 +0200	AnnotAppearanceBuilder::drawListBox: Fix memory leak on error condition	commit eea6b4f9caa7555009d959de51acb81037b2a465Author: Albert Astals Cid <aacid@kde.org>Date:   Sat Jul 10 23:59:35 2021 +0200    AnnotAppearanceBuilder::drawListBox: Fix memory leak on error condition        oss-fuzz/35996	35996	poppler/Annot.cc	4618
poppler-20210407-2ed4cd66	2ed4cd66	d7aa275b	Wed Apr 7 00:20:40 2021 +0200	TextOutputDev: Fix crash in malformed file	commit 2ed4cd66401bc1d9683c94238e9024218d7be3baAuthor: Albert Astals Cid <aacid@kde.org>Date:   Wed Apr 7 00:14:59 2021 +0200    TextOutputDev: Fix crash in malformed file        oss-fuzz/32952	32952	poppler/TextOutputDev.cc	931
