Gdal-20210817-a7de9b8f20	a7de9b8f20	68440033ec	Tue Aug 17 08:48:46 2021 -0700	Fix dns resolve fuzz bug (#17107)	commit a7de9b8f2061e01b54b2cca399128fa751dafdafAuthor: chaoqin-li1123 <55518381+chaoqin-li1123@users.noreply.github.com>Date:   Tue Aug 17 10:48:46 2021 -0500    Fix dns resolve fuzz bug (#17107)        The DNS resolver takes reference to a local variable as its member dns_resolver_options_, and may access invalid data during a DNS refresh, fix by copy the parameter in ctor of DnsResolverImpl.(https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=35272)        Signed-off-by: chaoqin-li1123 <chaoqinli@google.com>	35272	source/common/network/dns_impl.h;test/common/network/dns_impl_test.cc	107;441;0
Gdal-20210527-ffcfe049ec	ffcfe049ec	534a10299f	Thu May 27 09:11:24 2021 -0400	[fuzz]: fix oss fuzz bug 34650, validate server fuzz input for lb_subset_config (#16647)	commit ffcfe049ec4951a22a2be27c1909c7068a3a19e3Author: chaoqin-li1123 <55518381+chaoqin-li1123@users.noreply.github.com>Date:   Thu May 27 08:11:24 2021 -0500    [fuzz]: fix oss fuzz bug 34650, validate server fuzz input for lb_subset_config (#16647)        Commit Message: This pull request try to resolve fuzz bug(https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=34650), key of subset selector can't be empty when use_single_host_per_subset is set to true.    Additional Description:    Risk Level:    Testing:    Docs Changes:    Release Notes:    Platform Specific Features:        Signed-off-by: chaoqin-li1123 <chaoqinli@google.com>	34650	test/server/server_fuzz_test.cc	93
Gdal-20210112-445026ea03	445026ea03	9d1690da35	Tue Jan 12 20:58:35 2021 -0500	[fuzz] Fix bugs in HPACK fuzz test (#14638)	commit 445026ea03f34584e019b3f1471d8c2e56b98909Author: asraa <asraa@google.com>Date:   Tue Jan 12 20:58:35 2021 -0500    [fuzz] Fix bugs in HPACK fuzz test (#14638)        - Use after free because nghttp2_nv object has pointers to the underlying strings and copying them resulted in a use after free when the copy was used after the original was destroyed    - Fixed sorting issues and tested leading/trailing whitespace headers (I can no longer reproduce an issue I saw where a null byte appeared after decoding whitespace, maybe the former fix fixed this)        Risk Level: Low    Testing: Added regression tests and cases for whitespace headers        Fixes    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=28880    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=28869        Signed-off-by: Asra Ali <asraa@google.com>	28880	test/common/http/http2/hpack_fuzz_test.cc	0;0;8;25;56;78;90;108;127
Gdal-20201013-eb9af96cd3	eb9af96cd3	549acee6f6	Tue Oct 13 08:54:08 2020 -0400	router:  fix an invalid ASSERT when encoding metadata frames in the router. (#13511)	commit eb9af96cd317b823ee6822dc10aeb26d63e51608Author: asraa <asraa@google.com>Date:   Tue Oct 13 08:54:08 2020 -0400    router:  fix an invalid ASSERT when encoding metadata frames in the router. (#13511)        Commit Message: Fix an invalid ASSERT when encoding metadata frames in the router.    Additional Description:    METADATA frames can't end stream, so there must be data, trailers, or a reset stream frame to end the stream. The ASSERT was meant to verify that there is data following METADATA frames to end the stream (for example, in case a client sends headers only request and metadata is added, FM adds empty data to end the stream). However, trailers could also end the stream, or the client could send body later/never. The ASSERT is invalid.        The PR removes the ASSERT.        Open to suggestions to have an ASSERT, but I couldn't think of one that was worth it / could be detected here. "if we had a header only request before, ASSERT there is empty data", or "if there is no possibility of stream reset occurring at this stage, ASSERT there is data or trailers."        Risk Level: Low. This only affects the ASSERT, has no impact on traffic.    Testing: Integration test added as a regression. Fuzz testcase added.    Fixes:    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=26238        Signed-off-by: Asra Ali <asraa@google.com>	26238	source/common/router/upstream_request.cc;test/integration/http2_integration_test.cc	440;0;568
Gdal-20200901-9af9afff54	9af9afff54	aa14b97b89	Tue Sep 1 15:46:05 2020 -0400	[fuzz] fix minor fuzz test bugs (#12903)	commit 9af9afff54e30cab45ad7a80565ed9e300cda019Author: asraa <asraa@google.com>Date:   Tue Sep 1 15:46:05 2020 -0400    [fuzz] fix minor fuzz test bugs (#12903)        Matcher API was moved recently, PGV validation wasn't moved to the new directory. This was the previous fix: #12289    Mock encoder callbacks never set a definition for addEncodedTrailers        Risk Level: Low    Testing: Added regression tests    Fixes:    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=25163    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=25273        Signed-off-by: Asra Ali <asraa@google.com>	25163	api/envoy/config/common/matcher/v3/matcher.proto;api/envoy/config/common/matcher/v4alpha/matcher.proto;generated_api_shadow/envoy/config/common/matcher/v3/matcher.proto;generated_api_shadow/envoy/config/common/matcher/v4alpha/matcher.proto;test/extensions/filters/http/common/fuzz/uber_filter.cc;test/extensions/filters/http/common/fuzz/uber_filter.h	85;99;85;99;0;0;48;234;81
Gdal-20200820-aecd2459f7	aecd2459f7	c6bfd7f9f5	Thu Aug 20 20:25:21 2020 -0400	Fix OSS Fuzz crashes due to validation issues in RBAC Config (#12757)	commit aecd2459f70a8f7ce6032a0e8fc7e9a8d04e9798Author: Zach Reyes <39203661+zasweq@users.noreply.github.com>Date:   Thu Aug 20 20:25:21 2020 -0400    Fix OSS Fuzz crashes due to validation issues in RBAC Config (#12757)        Added validation that action enum is within range        Risk Level: low    Testing: passes added regression tests    Docs Changes: N/A    Release Notes: N/A        Fixes: https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=24824&sort=-opened&can=1&q=proj%3Aenvoy%20status%3DNew        Signed-off-by: Zach Reyes <zasweq@google.com>	24824&sort=-opened&can=1&q=proj%3Aenvoy%20status%3DNew	api/envoy/config/rbac/v3/rbac.proto;api/envoy/config/rbac/v4alpha/rbac.proto;generated_api_shadow/envoy/config/rbac/v3/rbac.proto;generated_api_shadow/envoy/config/rbac/v4alpha/rbac.proto	101;100;101;100;0
Gdal-20200723-2539e0b787	2539e0b787	e1d7d8e14c	Thu Jul 23 08:05:12 2020 -0400	fuzz: fix crash into filter fuzz test (#12224)	commit 2539e0b7878e84b2f28b9766be7de120c3246580Author: Sam Flattery <44659644+samflattery@users.noreply.github.com>Date:   Thu Jul 23 13:05:12 2020 +0100    fuzz: fix crash into filter fuzz test (#12224)        Commit Message: Fix crash in filter fuzz test due to validation not running until after cleaning    since the input config message contains an Any field, validation is not run on it, so I added a check to make sure that there was at least one sink before trying to deference    Fixes: https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=24301    Signed-off-by: Sam Flattery <samflattery@google.com>	24301	test/extensions/filters/http/common/fuzz/uber_filter.cc;test/extensions/filters/http/common/fuzz/uber_per_filter.cc	0;195;104;129
Gdal-20200708-773b8ca4bd	773b8ca4bd	17dd2da586	Wed Jul 8 19:14:29 2020 -0400	[fuzz] fix oss fuzz crashes due to validation  (#11919)	commit 773b8ca4bd861957b19f2c1154c1f308dde80022Author: Sam Flattery <44659644+samflattery@users.noreply.github.com>Date:   Thu Jul 9 00:14:29 2020 +0100    [fuzz] fix oss fuzz crashes due to validation  (#11919)        - add validation that an enum is within range    - add validation that a header is well formed        Risk Level: low    Testing: passes added regression tests    Docs Changes: N/A    Release Notes: N/A    Fixes:    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=23879    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=23881        Signed-off-by: Sam Flattery <samflattery@google.com>	23879	api/envoy/config/route/v3/route_components.proto;api/envoy/config/route/v4alpha/route_components.proto;api/envoy/extensions/filters/http/header_to_metadata/v3/header_to_metadata.proto;api/envoy/extensions/filters/http/header_to_metadata/v4alpha/header_to_metadata.proto;generated_api_shadow/envoy/config/route/v3/route_components.proto;generated_api_shadow/envoy/config/route/v4alpha/route_components.proto;generated_api_shadow/envoy/extensions/filters/http/header_to_metadata/v3/header_to_metadata.proto;generated_api_shadow/envoy/extensions/filters/http/header_to_metadata/v4alpha/header_to_metadata.proto	275;274;78;78;274;274;78;78;0;0
Gdal-20200624-f190f05388	f190f05388	549d30ecc5	Wed Jun 24 09:22:01 2020 -0400	fuzz: fix oss crash on http utility function (#11687)	commit f190f05388ed4e0538c4006411e6554a60c0477dAuthor: Sam Flattery <44659644+samflattery@users.noreply.github.com>Date:   Wed Jun 24 14:22:01 2020 +0100    fuzz: fix oss crash on http utility function (#11687)        Commit Message: Fix crash on initializeAndValidateOptions fuzz test    the crash occurred because validateCustomSettingsParameters does not allow duplicate custom settings identifiers and the fuzzer fed it an input that had duplicates. fixed by catching expected exceptions from duplicate custom settings identifiers.    Fixes: https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=23616        Signed-off-by: Sam Flattery <samflattery@google.com>	23616	test/common/http/utility_fuzz_test.cc	79
Gdal-20200619-019353e8aa	019353e8aa	cfb163d348	Fri Jun 19 17:09:47 2020 -0400	fuzz: fix oss-fuzz crash related to channelArgsFromConfig (#11641)	commit 019353e8aabd28da8c73204167997cf9e51220a5Author: Arthur Yan <55563955+arthuryan-k@users.noreply.github.com>Date:   Fri Jun 19 17:09:47 2020 -0400    fuzz: fix oss-fuzz crash related to channelArgsFromConfig (#11641)        Added regression test to server_corpus        Risk Level: Low    Testing: passes regression test that originally crashed on oss-fuzz    Docs Changes: N/A    Release Notes: N/A        Fixes: https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=22824        Signed-off-by: Arthur Yan <arthuryan@google.com>	22824	api/envoy/config/core/v3/grpc_service.proto;api/envoy/config/core/v4alpha/grpc_service.proto	209;215
