PROJ-20221030-9f4b4790	9f4b4790	b655125a 586ef0f5	Sun Oct 30 15:12:02 2022 +0100	Merge pull request #3415 from rouault/fix_ossfuzz_52879	commit 9f4b4790d99d9058c4cdfc068ecd55677129f8c1Merge: b655125a 586ef0f5Author: Even Rouault <even.rouault@spatialys.com>Date:   Sun Oct 30 15:12:02 2022 +0100    Merge pull request #3415 from rouault/fix_ossfuzz_52879        eqdc: avoid floating point division by zero in non-nominal case. Fixes https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=52879	52879	src/projections/eqdc.cpp;test/gie/builtins.gie	119;1375
PROJ-20221030-586ef0f5	586ef0f5	b655125a	Sun Oct 30 10:01:26 2022 +0100	eqdc: avoid floating point division by zero in non-nominal case. Fixes https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=52879	commit 586ef0f5f1099fa7aaaa353334e15871ab985127Author: Even Rouault <even.rouault@spatialys.com>Date:   Sun Oct 30 10:01:26 2022 +0100    eqdc: avoid floating point division by zero in non-nominal case. Fixes https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=52879	52879	src/projections/eqdc.cpp;test/gie/builtins.gie	119;1375
PROJ-20220720-6109096a	6109096a	5b2d59b6 2f681ec1	Wed Jul 20 16:26:27 2022 +0200	Merge pull request #3264 from rouault/fix_ossfuzz_49256	commit 6109096ace906dbe912b90f5b975d63f1dd2844bMerge: 5b2d59b6 2f681ec1Author: Even Rouault <even.rouault@spatialys.com>Date:   Wed Jul 20 16:26:27 2022 +0200    Merge pull request #3264 from rouault/fix_ossfuzz_49256        createOperations(): avoid potential infinite recursions (fixes https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=49256)	49256	src/iso19111/common.cpp;src/iso19111/operation/coordinateoperationfactory.cpp;test/unit/test_common.cpp	443;481;3032;33;71
PROJ-20220719-2f681ec1	2f681ec1	5b2d59b6	Tue Jul 19 14:45:45 2022 +0200	createOperations(): avoid potential infinite recursions (fixes https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=49256)	commit 2f681ec1cbee1f520fc29534341e334c2f0533b1Author: Even Rouault <even.rouault@spatialys.com>Date:   Tue Jul 19 14:45:42 2022 +0200    createOperations(): avoid potential infinite recursions (fixes https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=49256)        The test case of ossfuzz #49256 involves a "a=inf" PROJ string    parameter, which is normally rejected by our parsing code. I'm not sure    how in the ossfuzz context this gets accepted...	49256	src/iso19111/common.cpp;src/iso19111/operation/coordinateoperationfactory.cpp;test/unit/test_common.cpp	443;481;3031;33;69
PROJ-20220608-678be6a1	678be6a1	f7999f2b	Wed Jun 8 20:39:17 2022 +0200	createOperations(): fix infinite recursion in a complex case. Fixes https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=47873	commit 678be6a1b77216b6549fef57b749d5f069c23c43Author: Even Rouault <even.rouault@spatialys.com>Date:   Wed Jun 8 20:39:17 2022 +0200    createOperations(): fix infinite recursion in a complex case. Fixes https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=47873	47873	src/iso19111/operation/coordinateoperationfactory.cpp;test/unit/test_operationfactory.cpp	4374;8123
PROJ-20220516-1f5d7cda	1f5d7cda	0d97cb78	Mon May 16 17:29:06 2022 +0200	Identifier::isEquivalentName(): fix when ending by ' + ' which could indirectly cause an infinite stack call in master (fixes https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=47475)	commit 1f5d7cdaf69b21a3877cf45a3018f36874f40f92Author: Even Rouault <even.rouault@spatialys.com>Date:   Mon May 16 17:29:06 2022 +0200    Identifier::isEquivalentName(): fix when ending by ' + ' which could indirectly cause an infinite stack call in master (fixes https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=47475)	47475	src/iso19111/metadata.cpp;test/unit/test_metadata.cpp	1243;1288;383
PROJ-20220503-3c18c155	3c18c155	c0e2a9a4	Tue May 3 10:08:29 2022 +0200	Transformation::inverseAsTransformation(): avoid harmless division by zero. Fixes https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=46393	commit 3c18c1552c3b35a783bb7d5bafc96c794301e912Author: Even Rouault <even.rouault@spatialys.com>Date:   Tue May 3 10:08:29 2022 +0200    Transformation::inverseAsTransformation(): avoid harmless division by zero. Fixes https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=46393	46393	src/iso19111/operation/transformation.cpp	1668
PROJ-20220112-2a5facf9	2a5facf9	fc632783	Wed Jan 12 11:39:04 2022 +0100	Conversion::_exportToPROJString(): fix potential crash introduced in recent commit. Fixes https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=43546	commit 2a5facf9152339e8f30592c1f31c3c9abb39e6b7Author: Even Rouault <even.rouault@spatialys.com>Date:   Wed Jan 12 11:39:04 2022 +0100    Conversion::_exportToPROJString(): fix potential crash introduced in recent commit. Fixes https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=43546	43546	src/iso19111/operation/conversion.cpp	3850
PROJ-20211202-5974d4b3	5974d4b3	7dc8a592	Thu Dec 2 17:34:01 2021 +0100	PROJ string parsing: fix unquoting of parameter values when the parameter name is just one single character	commit 5974d4b3feb7bcee7c9579d5959fa73665d85d82Author: Even Rouault <even.rouault@spatialys.com>Date:   Thu Dec 2 17:33:57 2021 +0100    PROJ string parsing: fix unquoting of parameter values when the parameter name is just one single character        Fixes https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=41462	41462	src/internal.cpp;src/iso19111/io.cpp;src/param.cpp	326;349;359;370;383;10527;10583;9;44;86
PROJ-20211115-8772f08e	8772f08e	dff8131c	Mon Nov 15 18:58:45 2021 +0100	createOperationsGeogToGeog(): avoid potential harmless floating-point division by zero. Fixes https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=41045	commit 8772f08ee8f9dc52af4b92290607c48422e8f7f9Author: Even Rouault <even.rouault@spatialys.com>Date:   Mon Nov 15 18:58:45 2021 +0100    createOperationsGeogToGeog(): avoid potential harmless floating-point division by zero. Fixes https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=41045	41045	src/iso19111/operation/coordinateoperationfactory.cpp	2427
