htslib-20220824-5036186	5036186	203f5bb	Wed Aug 24 09:53:47 2022 +0100	Fix n-squared complexity in sample line with many adjacent tabs	commit 503618637124b3bff51ac545f43378b2665d4691Author: Rob Davies <rmd+git@sanger.ac.uk>Date:   Mon Aug 22 18:44:30 2022 +0100    Fix n-squared complexity in sample line with many adjacent tabs        This could be triggered by a #CHROM line ending in something    like:        ...\tINFO\t\t\t\t\t\t ... many tabs ... \t\t\tfoo\n        Between each pair of tabs, bcf_hdr_add_sample_len() was called    with len = 0, as if from bcf_hdr_add_sample().  This made it use    strlen(s) instead of 0 as the sample name length, resulting in    the addition of a bogus sample name with lots of leading tabs.    The sample line parser then moved on to the next tab, and do    the same thing again with one fewer leading tab.        Fix by making bcf_hdr_add_sample_len() always use the passed-in    length, even if 0, allowing the empty sample name trap to do    its work.  bcf_hdr_add_sample() is updated to call strlen()    itself, and to also deal with the backwards-compatibility    check where it was permissible to call it with a NULL string.        Credit to OSS-Fuzz    Fixes oss-fuzz 47641	47641	vcf.c	93;140
htslib-20210414-c3ba302	c3ba302	83fd837	Wed Apr 14 17:29:57 2021 +0100	Update htscodecs to fix uninitialised access in name tokeniser	commit c3ba3026d6cebc30bb6c50e6171473db3cd8d445Author: Rob Davies <rmd+git@sanger.ac.uk>Date:   Wed Apr 14 17:29:57 2021 +0100    Update htscodecs to fix uninitialised access in name tokeniser        Credit to OSS-Fuzz    Fixes oss-fuzz 32688	32688	htscodecs	
htslib-20210303-848b301	848b301	0380c7b	Wed Mar 3 23:35:01 2021 +0000	Fix leak of uncompressed_block on bgzf_read_init() error	commit 848b301d6f04a44fa49b08987085eb040bbe1fc3Author: Rob Davies <rmd+git@sanger.ac.uk>Date:   Wed Mar 3 23:35:01 2021 +0000    Fix leak of uncompressed_block on bgzf_read_init() error        Detected by making an RAZF file, but it could also leak    on failure to create the cache.        Credit to OSS-Fuzz    Fixes oss-fuzz 31665	31665	bgzf.c	406
htslib-20210222-c671329	c671329	a117153	Mon Feb 22 17:47:39 2021 +0000	Pull in htscodecs name tokeniser uninitialised memory access fix	commit c6713293758bd8a852203bf08df0396a33d9a23cAuthor: Rob Davies <rmd+git@sanger.ac.uk>Date:   Mon Feb 22 15:23:30 2021 +0000    Pull in htscodecs name tokeniser uninitialised memory access fix        Credit to OSS-Fuzz    Fixes oss-fuzz 31210    Fixes oss-fuzz 31215	31210	htscodecs	
htslib-20210205-8aa9bcd	8aa9bcd	d9890a9	Fri Feb 5 12:13:22 2021 +0000	Fix a minor memory leak in XRLE encoding.	commit 8aa9bcd10c782c8a03adde978f9ef169ebaf4573Author: James Bonfield <jkb@sanger.ac.uk>Date:   Thu Feb 4 11:58:43 2021 +0000    Fix a minor memory leak in XRLE encoding.        Credit to OSS-Fuzz    Fixes oss-fuzz 30260	30260	cram/cram_codecs.c	2130
htslib-20210129-a6e89c5	a6e89c5	8510a0d	Fri Jan 29 11:13:54 2021 +0000	Pull in htscodecs fuzzing bug fixes	commit a6e89c59e976023afb66536e5162a697d298308cAuthor: Rob Davies <rmd+git@sanger.ac.uk>Date:   Fri Jan 29 09:07:25 2021 +0000    Pull in htscodecs fuzzing bug fixes        Credit to OSS-Fuzz        - Fix undefined shifts          Fixes oss-fuzz 29995      Fixes oss-fuzz 30017        - Protect against no tokens present in tok_name3 codec          Fixes oss-fuzz 30008	29995	htscodecs	
htslib-20210129-8510a0d	8510a0d	64808c2	Fri Jan 29 11:13:54 2021 +0000	Fix more OSS fuzz reported issues.	commit 8510a0d2a5ac878f1a4b9a6683580bcdfa9196d3Author: James Bonfield <jkb@sanger.ac.uk>Date:   Thu Jan 28 17:06:25 2021 +0000    Fix more OSS fuzz reported issues.        Credit to OSS-Fuzz        - Add bounds check in cram_const_decode_init.          I've checked and this is the only use of the varint decoders that      didn't have a bounds check.  Suitably sniffed out by the fuzzer.      Good fuzzer!          Fixes oss-fuzz 30012        - Free the sub-encoding when initialising XRLE encoding fails due to      malformed streams.  This removes a tiny memory leak.          Fixes oss-fuzz 30014	30012	cram/cram_codecs.c	964;2118;2175
htslib-20210127-9d9e60c	9d9e60c	42b365f	Wed Jan 27 11:32:04 2021 +0000	Update htscodecs to pull in more bug fixes	commit 9d9e60c83487a8ac4644079e9636e34a9dd4bb08Author: Rob Davies <rmd+git@sanger.ac.uk>Date:   Wed Jan 27 11:32:04 2021 +0000    Update htscodecs to pull in more bug fixes        Fixes various issues found by fuzzing.        Credit to OSS-Fuzz        - Removed undefined shift (malformed input data)      Fixes oss-fuzz 29817        - Fix overflow in filling out sfb[] array      Fixes oss-fuzz 29931        - Fix RLE with zero-byte meta-data block      Fixes oss-fuzz 29939        - Fix rle_decode memory tidyup      Fixes oss-fuzz 29935        - Fix undefined shift in tokenise_name3.c      Fixes oss-fuzz 29956	29817	htscodecs	
htslib-20210125-90fef73	90fef73	a01a139	Mon Jan 25 14:04:53 2021 +0000	More OSS-Fuzz detected fixes	commit 90fef7300c75ca6b8834da0dcb710e27d599324eAuthor: James Bonfield <jkb@sanger.ac.uk>Date:   Mon Jan 25 09:32:50 2021 +0000    More OSS-Fuzz detected fixes        Credit to OSS-Fuzz        - Clean up properly when XPACK output values are out of the accepted      range.          Fixes oss-fuzz 29827        - Add "cp_end" arg to varint_get* funcs in cram_varint_decode_init so      reading beyond the buffer can be spotted.          Fixes oss-fuzz 29837        - Set b->uncomp_size for FQZ decoder.  Already done in other codecs,      just accidentally missed here.  Without it, it invalidates the      boundary check in int32_get_blk.          Fixes oss-fuzz 29855      Fixes oss-fuzz 29908        - Fixed memory leak in XDELTA when recovering from malformed data stream.          Fixes oss-fuzz 29858	29827	cram/cram_codecs.c;cram/cram_io.c	745;775;1414;1714;1749;1674
htslib-20210125-a01a139	a01a139	40afaaa	Mon Jan 25 09:59:48 2021 +0000	Pull in htscodecs bug fixes	commit a01a139ac1fa365a688ec8734d62ef859a8bc416Author: James Bonfield <jkb@sanger.ac.uk>Date:   Fri Jan 22 18:49:40 2021 +0000    Pull in htscodecs bug fixes        * Fix 1-byte buffer overruns in arith_uncompress_to() and      rans_uncompress_to_4x16()    * Fixes various cases of undefined behaviour.    * Adds a limit on max_names in the name tokeniser to prevent      excess memory use.        Credit to OSS-Fuzz    Fixes oss-fuzz 29785    Fixes oss-fuzz 29789    Fixes oss-fuzz 29792    Fixes oss-fuzz 29795    Fixes oss-fuzz 29802	29785	htscodecs	
