libreoffice-20230213-0d2ef5bd5539	0d2ef5bd5539	0fbaff8f022a	Mon Feb 13 17:12:43 2023 +0000	ofz#55872 fix oss-fuzz build wrt fontconfig not getting built static	commit 0d2ef5bd553942b1307a0a69462ae980368b2076Author: Caolán McNamara <caolanm@redhat.com>Date:   Mon Feb 13 10:59:26 2023 +0000    ofz#55872 fix oss-fuzz build wrt fontconfig not getting built static        change from static to dynamic was hidden away in commit:        commit d552b4a549d614a03aa9328e017dec27bd3ff41e    Date:   Tue Sep 20 16:07:14 2022 +0300            Enable opening of downloaded fonts only in ForKit in Online        Change-Id: Ia6e636fdbdac31f6cf746fc70c892d71462a9619    Reviewed-on: https://gerrit.libreoffice.org/c/core/+/146895    Tested-by: Jenkins    Reviewed-by: Caolán McNamara <caolanm@redhat.com>		external/fontconfig/ExternalPackage_fontconfig.mk;external/fontconfig/ExternalProject_fontconfig.mk	11;48
libreoffice-20221024-635a0b426e0a	635a0b426e0a	87aef8ff9fa5	Mon Oct 24 14:07:31 2022 +0200	Fix MulDivSaturate to avoid overflow	commit 635a0b426e0ab47ec136af7d110354db862c59faAuthor: Mike Kaganski <mike.kaganski@collabora.com>Date:   Mon Oct 24 09:37:37 2022 +0200    Fix MulDivSaturate to avoid overflow        Thanks to Caolan    https://gerrit.libreoffice.org/c/core/+/110839/comments/5c47cab2_b0523546        > oss-fuzz has come up with a case of n 9223372036854775807 m 72 d 127    >    > include/o3tl/unit_conversion.hxx:105:28: runtime error: signed integer    > overflow: 9223372036854775807 + 63 cannot be represented in type 'long'        Change-Id: I0fe26f6c854a90cf577a60528d15f3da5471b914    Reviewed-on: https://gerrit.libreoffice.org/c/core/+/141711    Tested-by: Jenkins    Reviewed-by: Mike Kaganski <mike.kaganski@collabora.com>		include/o3tl/safeint.hxx;include/o3tl/unit_conversion.hxx;o3tl/qa/test-unit_conversion.cxx	27;44;98;878
libreoffice-20220615-a1f42313e51f	a1f42313e51f	de22386cec6e	Wed Jun 15 10:23:54 2022 +0200	fix oss-fuzz build	commit a1f42313e51f10d586d94297335da77a16cfab32Author: Caolán McNamara <caolanm@redhat.com>Date:   Wed Jun 15 09:16:42 2022 +0100    fix oss-fuzz build        Change-Id: Id9eeea1c57a4461e0d178492c6472174ff78065a    Reviewed-on: https://gerrit.libreoffice.org/c/core/+/135867    Tested-by: Caolán McNamara <caolanm@redhat.com>    Reviewed-by: Caolán McNamara <caolanm@redhat.com>		solenv/bin/native-code.py	305
libreoffice-20211231-95a4fade262e	95a4fade262e	22a9faa36057	Fri Dec 31 12:30:25 2021 +0100	fix ubsan --disable-extensions error seen in oss-fuzz build	commit 95a4fade262efbebee34760a2518f62701387c83Author: Caolán McNamara <caolanm@redhat.com>Date:   Thu Dec 30 20:57:07 2021 +0000    fix ubsan --disable-extensions error seen in oss-fuzz build        i.e. instdir/program/libcuilo.a(dlgfact.o): error: undefined reference to 'typeinfo for AdditionsDialog'        Change-Id: I6445632d81ca9d87b44cf9b0be59358ccd8f57ad    Reviewed-on: https://gerrit.libreoffice.org/c/core/+/127791    Tested-by: Caolán McNamara <caolanm@redhat.com>    Reviewed-by: Caolán McNamara <caolanm@redhat.com>		cui/source/factory/dlgfact.hxx	408
libreoffice-20211208-a61f4cb34d3f	a61f4cb34d3f	1361d656675c	Wed Dec 8 10:05:59 2021 +0100	remove an oss-fuzz workaround with upstream merge of better fix	commit a61f4cb34d3ff2b6e4fd9533f7eb2c9daac85bb5Author: Caolán McNamara <caolanm@redhat.com>Date:   Wed Dec 8 08:43:38 2021 +0000    remove an oss-fuzz workaround with upstream merge of better fix        Change-Id: I8a89b80f804bbcf4606d55dcecf44e44095112eb    Reviewed-on: https://gerrit.libreoffice.org/c/core/+/126504    Tested-by: Caolán McNamara <caolanm@redhat.com>    Reviewed-by: Caolán McNamara <caolanm@redhat.com>		bin/oss-fuzz-setup.sh	4
libreoffice-20210303-bc820a345058	bc820a345058	01a640ce6f20	Wed Mar 3 14:32:08 2021 +0100	Remove workaround now its fixed in AFL++ and oss-fuzz updated	commit bc820a345058f1cb41a49f8961c0aef26065dc53Author: Stephan Bergmann <sbergman@redhat.com>Date:   Tue Mar 2 10:13:50 2021 +0100    Remove workaround now its fixed in AFL++ and oss-fuzz updated        remove workaround for problem fixed by:    https://github.com/AFLplusplus/AFLplusplus/commit/333509bb0a56be9bd2e236f0e2f37d4af2dd7d59>    +# "better unicode support" for now:        oss-fuzz updated:    https://github.com/google/oss-fuzz/pull/5273        Change-Id: Id3f1790ef452ed7732032801fc4ec028e57443eb    Reviewed-on: https://gerrit.libreoffice.org/c/core/+/111806    Tested-by: Jenkins    Reviewed-by: Stephan Bergmann <sbergman@redhat.com>		external/libnumbertext/Afl++ICE.patch1;external/libnumbertext/UnpackedTarball_libnumbertext.mk;sax/source/tools/converter.cxx	1;45;52;69;18;728;741
libreoffice-20210107-57a59ad02d2e	57a59ad02d2e	7c260283b5cd	Thu Jan 7 10:58:42 2021 +0100	fix oss-fuzz build and fftester	commit 57a59ad02d2e5e89724c0d2e60cf6e7d99fba005Author: Caolán McNamara <caolanm@redhat.com>Date:   Wed Jan 6 19:03:03 2021 +0000    fix oss-fuzz build and fftester        since...        commit 94d34e53ac9eb41cba96a56bf715d4b02794a12a    Date:   Tue Dec 29 22:32:01 2020 +0900            Move TIFF reader and writer from filter module into VCL        Change-Id: I2dc5da100071f51eaceaf1f8be4a191f6827668c    Reviewed-on: https://gerrit.libreoffice.org/c/core/+/108891    Tested-by: Jenkins    Reviewed-by: Caolán McNamara <caolanm@redhat.com>		vcl/workben/fftester.cxx;vcl/workben/tiffuzzer.cxx	42;308;9;39;53
libreoffice-20201029-1ec39615b91b	1ec39615b91b	b799895aaa40	Thu Oct 29 21:20:57 2020 +0100	fix oss-fuzz build failure	commit 1ec39615b91b299c48be90f134840d89517ab4c3Author: Caolán McNamara <caolanm@redhat.com>Date:   Thu Oct 29 17:12:41 2020 +0000    fix oss-fuzz build failure        /work/instdir/program/libtllo.a(stream.o):stream.cxx:function      tools::isEmptyFileUrl(rtl::OUString const&): error: undefined reference to 'comphelper::isFileUrl(rtl::OUString const&)'    /src/libreoffice/solenv/gbuild/LinkTarget.mk:667: recipe for target '/work/workdir/LinkTarget/Executable/svidl' failed        Change-Id: I9ed31787c6d98ea516dd6927f8aa8b589c3b9824    Reviewed-on: https://gerrit.libreoffice.org/c/core/+/105024    Tested-by: Jenkins    Reviewed-by: Caolán McNamara <caolanm@redhat.com>		idl/Executable_svidl.mk	33
libreoffice-20200513-5111909cefa1	5111909cefa1	2c0cfef14596	Wed May 13 22:25:35 2020 +0200	fix oss-fuzz build	commit 5111909cefa16a2342ac324f8b84bae845a84f46Author: Caolán McNamara <caolanm@redhat.com>Date:   Wed May 13 14:03:14 2020 +0100    fix oss-fuzz build        Change-Id: Ia04a3e9c72c9b32f895c5925937d322f8dd963ff    Reviewed-on: https://gerrit.libreoffice.org/c/core/+/94135    Tested-by: Caolán McNamara <caolanm@redhat.com>    Reviewed-by: Caolán McNamara <caolanm@redhat.com>		vcl/Executable_fodtfuzzer.mk;vcl/workben/docxfuzzer.cxx;vcl/workben/fodtfuzzer.cxx;vcl/workben/htmlfuzzer.cxx	19;16;16;13
libreoffice-20200428-0bf3220b91df	0bf3220b91df	00e90218fd91	Tue Apr 28 09:43:29 2020 +0200	fix oss-fuzz build	commit 0bf3220b91dfc39aced853cb53c5dcd008381dfaAuthor: Caolán McNamara <caolanm@redhat.com>Date:   Mon Apr 27 20:44:24 2020 +0100    fix oss-fuzz build        Change-Id: I3ca1676f3f447d720aa9dea28572daff8cff8d87    Reviewed-on: https://gerrit.libreoffice.org/c/core/+/92992    Tested-by: Caolán McNamara <caolanm@redhat.com>    Reviewed-by: Caolán McNamara <caolanm@redhat.com>		vcl/Executable_fodtfuzzer.mk	19
